,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,moving,n_entry_nodes,n_exit_nodes,n_core_nodes,n_paths,congestion,nb_saturated
23,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.3333333333333333,1.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.14517543859649124,2
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.01804511278195489,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.05921052631578947,1
26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.07192982456140351,1
27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.021553884711779447,0
28,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.022368421052631583,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.028070175438596492,0
30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.02982456140350877,0
31,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.08157894736842106,1
32,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.04692982456140351,0
33,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.02982456140350877,0
34,0.0,0.0,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.043421052631578944,0
35,0.0,0.0,0.125,0.1,0.0,0.1,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.10833333333333335,1
36,0.0,0.0,0.0,0.3,0.0,0.1,1.0,0.0,1.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.16271929824561404,2
37,0.125,0.0,0.125,0.2,0.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.1412280701754386,1
38,0.0,0.25,0.25,0.1,0.0,0.2,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.12456140350877191,1
39,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.05620300751879699,0
40,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.09035087719298246,1
41,0.0,0.25,0.125,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.12155388471177944,1
42,0.125,0.25,0.0,0.3,0.0,0.2,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.1508771929824561,1
43,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.15,1
44,0.0,0.25,0.125,0.3,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.1618421052631579,1
45,0.0,0.0,0.25,0.5,0.0,0.1,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.15350877192982457,1
46,0.0,0.0,0.25,0.5,0.0,0.3,1.0,0.6666666666666666,1.0,0.0,0.0,0.125,0.0,0.0,0.6,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.2425438596491228,2
47,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.18997493734335838,2
48,0.0,0.0,0.0,0.2,0.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.0,0.375,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.225,2
49,0.0,0.0,0.125,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.017105263157894738,0
50,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06842105263157895,1
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.01929824561403509,0
52,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06973684210526315,1
53,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06315789473684212,1
54,0.0,0.0,0.125,0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.04692982456140351,0
55,0.0,0.25,0.125,0.0,0.0,0.1,1.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.11228070175438597,1
56,0.0,0.25,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.07631578947368421,1
57,0.0,0.25,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.07982456140350878,1
58,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.049999999999999996,0
59,0.125,0.0,0.0,0.3,0.0,0.1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,6,7,20,25,0.07149122807017544,0
60,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.04999999999999999,0
61,0.125,0.0,0.125,0.2,0.0,0.1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.04649122807017544,0
62,0.0,0.0,0.125,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.06798245614035088,0
63,0.0,0.0,0.125,0.3,0.0,0.2,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.12236842105263158,1
64,0.0,0.0,0.25,0.1,0.0,0.1,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.14649122807017542,1
65,0.0,0.25,0.125,0.2,0.0,0.2,0.0,0.0,1.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.1087719298245614,1
66,0.125,0.0,0.25,0.0,0.0,0.2,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.17324561403508773,1
67,0.125,0.0,0.0,0.0,0.0,0.2,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.18903508771929825,2
68,0.0,0.25,0.125,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.10526315789473684,1
69,0.0,0.0,0.0,0.4,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.15087719298245614,2
70,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.125,0.0,0.14285714285714285,0.6,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.13120300751879696,1
71,0.0,0.25,0.0,0.2,0.0,0.1,1.0,0.6666666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.5,0.0,10,6,7,20,25,0.19342105263157897,1
72,0.0,0.25,0.25,0.2,0.0,0.2,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,10,6,7,20,25,0.19429824561403505,1
73,0.125,0.0,0.125,0.3,0.0,0.3,1.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.6,0.0,0.5,0.0,0.5,0.0,10,6,7,20,25,0.21228070175438596,1
74,0.0,0.5,0.125,0.0,0.0,0.3,1.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.14517543859649124,1
75,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06315789473684212,1
76,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.006578947368421052,0
77,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.02456140350877193,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.02631578947368421,0
79,0.0,0.0,0.125,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06447368421052632,1
80,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06842105263157895,1
81,0.0,0.0,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.043421052631578944,0
82,0.0,0.0,0.125,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.034210526315789476,0
83,0.0,0.25,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.07982456140350877,1
84,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.046052631578947366,0
85,0.0,0.25,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.14956140350877192,2
86,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.04956140350877193,0
87,0.0,0.5,0.125,0.1,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.09078947368421052,0
88,0.0,0.25,0.0,0.2,0.0,0.2,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.17807017543859646,2
89,0.0,0.0,0.125,0.2,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.125,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.1382205513784461,1
90,0.0,0.0,0.125,0.2,0.0,0.1,1.0,0.3333333333333333,1.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.18640350877192982,2
91,0.125,0.0,0.25,0.1,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,10,6,7,20,25,0.17763157894736842,2
92,0.0,0.0,0.125,0.0,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.16271929824561404,1
93,0.0,0.25,0.125,0.1,0.0,0.3,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.18464912280701753,2
94,0.0,0.25,0.0,0.4,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.13026315789473683,1
95,0.0,0.25,0.125,0.3,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.2144736842105263,2
96,0.0,0.5,0.125,0.3,0.0,0.2,1.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.17456140350877195,1
97,0.0,0.5,0.0,0.2,0.0,0.2,1.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.375,0.0,0.14285714285714285,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.25357142857142856,2
98,0.125,0.5,0.125,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.14285714285714285,0.4,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.24436090225563908,3
99,0.0,0.25,0.0,0.0,0.0,0.3,0.0,0.6666666666666666,0.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.08865914786967419,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.013157894736842105,0
101,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.02368421052631579,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.010526315789473684,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.006578947368421052,0
104,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.019736842105263157,0
105,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06578947368421052,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.03383458646616541,0
107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.08552631578947369,1
108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.07192982456140351,1
109,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.10532581453634085,1
110,0.0,0.25,0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,10,6,7,20,25,0.19473684210526318,3
111,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,10,6,7,20,25,0.12412280701754386,1
112,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.10614035087719298,1
113,0.0,0.0,0.125,0.1,0.0,0.2,0.0,0.0,1.0,0.5,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.11842105263157894,1
114,0.0,0.0,0.25,0.1,0.0,0.1,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.09912280701754386,0
115,0.0,0.25,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.13201754385964912,1
116,0.0,0.0,0.375,0.1,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.057894736842105256,0
117,0.0,0.0,0.125,0.2,0.0,0.3,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.06535087719298245,0
118,0.0,0.75,0.125,0.1,0.0,0.1,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.18947368421052632,1
119,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,10,6,7,20,25,0.11228070175438597,1
120,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,10,6,7,20,25,0.14780701754385966,1
121,0.25,0.75,0.0,0.3,0.0,0.1,1.0,0.3333333333333333,1.0,0.16666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.22155388471177945,2
122,0.0,0.25,0.25,0.1,0.0,0.2,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.375,0.0,0.0,0.8,0.0,0.16666666666666666,0.0,0.0,0.0,10,6,7,20,25,0.19166666666666665,1
123,0.125,0.0,0.0,0.5,0.0,0.3,1.0,1.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,10,6,7,20,25,0.22719298245614034,2
124,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.09824561403508772,1
125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,7,20,25,0.11403508771929827,2
