,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,moving,n_entry_nodes,n_exit_nodes,n_core_nodes,n_paths,congestion,nb_saturated
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.08035714285714286,1
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,1
53,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14880952380952378,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,1
55,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17559523809523808,2
56,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.11607142857142858,1
57,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.13988095238095238,1
58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17857142857142858,2
59,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.05357142857142857,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,1
61,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.11607142857142858,1
62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.24107142857142858,3
63,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.20238095238095236,2
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.07142857142857142,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.09821428571428571,1
66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.19642857142857142,2
67,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.6666666666666666,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.22321428571428573,1
68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.625,0.25,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.20535714285714285,2
69,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.1636904761904762,1
70,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14880952380952378,1
71,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.20833333333333331,2
72,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.19345238095238093,2
73,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.21130952380952378,2
74,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.20833333333333331,2
75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.15178571428571427,2
76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14285714285714285,2
77,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.1130952380952381,1
78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.16071428571428573,2
79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.21428571428571427,2
80,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.13095238095238096,1
81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08928571428571429,1
82,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.16666666666666666,2
83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08928571428571429,1
84,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17559523809523808,2
85,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.19345238095238093,2
86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.15178571428571427,2
87,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.14880952380952378,1
88,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.11904761904761904,0
89,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.19047619047619047,2
90,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.27380952380952384,3
91,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.20535714285714285,2
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.0625,0
93,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.1994047619047619,1
94,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.2261904761904762,2
95,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.375,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.23511904761904762,2
96,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.15178571428571427,1
97,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.16071428571428573,1
98,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.21726190476190474,2
99,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14880952380952378,1
100,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.12202380952380952,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.13095238095238096,1
102,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.11607142857142858,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.09821428571428571,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.10714285714285714,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.008928571428571428,0
107,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.11607142857142858,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08035714285714286,1
109,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.20238095238095236,2
110,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.25,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.21428571428571427,1
111,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.15476190476190474,1
112,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.1636904761904762,1
113,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,0
114,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.20238095238095236,2
115,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.18154761904761904,1
116,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.08630952380952381,0
117,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.044642857142857144,0
118,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.19642857142857142,1
119,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.08630952380952381,0
120,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.13988095238095238,1
121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.75,42,9,2,15,40,0.17857142857142858,2
122,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.24404761904761904,2
123,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.26785714285714285,3
124,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.05357142857142857,0
125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14285714285714285,2
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08928571428571429,1
127,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.14285714285714285,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.07142857142857142,1
129,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.16666666666666666,2
130,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.125,1
131,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.10119047619047618,0
132,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.10714285714285714,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.08035714285714286,1
134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.14285714285714285,2
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.03571428571428571,0
136,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17559523809523808,2
137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.19642857142857142,2
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.008928571428571428,0
139,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.1130952380952381,1
140,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.06547619047619048,0
141,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.05952380952380952,0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.05059523809523809,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.375,42,9,2,15,40,0.1130952380952381,1
144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17857142857142858,2
145,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.17261904761904762,1
146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.16071428571428573,2
147,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.17857142857142858,2
148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.625,42,9,2,15,40,0.10714285714285714,1
149,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.19345238095238093,2
150,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.16071428571428573,1
151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08035714285714286,1
152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,42,9,2,15,40,0.14285714285714285,2
153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.08035714285714286,1
154,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.16071428571428573,1
155,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,42,9,2,15,40,0.06845238095238095,0
156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.16071428571428573,2
157,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.10416666666666666,0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.0,0
159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9,2,15,40,0.16071428571428573,2
